"","activityName","subject","signal","measure","axis","value"
"4643","WALKING_DOWNSTAIRS",23,"tBodyGyroJerk","mean","Y",-0.0352891614740741
"4644","WALKING_DOWNSTAIRS",24,"tBodyGyroJerk","mean","Y",-0.0291766311418182
"4645","WALKING_DOWNSTAIRS",25,"tBodyGyroJerk","mean","Y",-0.0415203345874138
"4646","WALKING_DOWNSTAIRS",26,"tBodyGyroJerk","mean","Y",-0.037268109685
"4647","WALKING_DOWNSTAIRS",27,"tBodyGyroJerk","mean","Y",-0.0642023574227273
"4648","WALKING_DOWNSTAIRS",28,"tBodyGyroJerk","mean","Y",-0.0570410865136957
"4649","WALKING_DOWNSTAIRS",29,"tBodyGyroJerk","mean","Y",-0.0671482305364583
"4650","WALKING_DOWNSTAIRS",30,"tBodyGyroJerk","mean","Y",-0.0496807640258064
"4651","WALKING_UPSTAIRS",1,"tBodyGyroJerk","mean","Y",-0.0421485884509434
"4652","WALKING_UPSTAIRS",2,"tBodyGyroJerk","mean","Y",-0.0424053708458333
"4653","WALKING_UPSTAIRS",3,"tBodyGyroJerk","mean","Y",-0.0400372510491525
"4654","WALKING_UPSTAIRS",4,"tBodyGyroJerk","mean","Y",-0.0390508828865385
"4655","WALKING_UPSTAIRS",5,"tBodyGyroJerk","mean","Y",-0.0559895777393617
"4656","WALKING_UPSTAIRS",6,"tBodyGyroJerk","mean","Y",-0.0457705354509804
"4657","WALKING_UPSTAIRS",7,"tBodyGyroJerk","mean","Y",-0.0482219105196078
"4658","WALKING_UPSTAIRS",8,"tBodyGyroJerk","mean","Y",-0.027919577097561
"4659","WALKING_UPSTAIRS",9,"tBodyGyroJerk","mean","Y",-0.0302797452408163
"4660","WALKING_UPSTAIRS",10,"tBodyGyroJerk","mean","Y",-0.0372348522521277
"4661","WALKING_UPSTAIRS",11,"tBodyGyroJerk","mean","Y",-0.0719834687944444
"4662","WALKING_UPSTAIRS",12,"tBodyGyroJerk","mean","Y",-0.0335406569057692
"4663","WALKING_UPSTAIRS",13,"tBodyGyroJerk","mean","Y",-0.0453051954036364
"4664","WALKING_UPSTAIRS",14,"tBodyGyroJerk","mean","Y",-0.0207749732407407
"4665","WALKING_UPSTAIRS",15,"tBodyGyroJerk","mean","Y",-0.0365419164020833
"4666","WALKING_UPSTAIRS",16,"tBodyGyroJerk","mean","Y",-0.0296211298558824
"4667","WALKING_UPSTAIRS",17,"tBodyGyroJerk","mean","Y",-0.0414496328508333
"4668","WALKING_UPSTAIRS",18,"tBodyGyroJerk","mean","Y",-0.0527472610827586
"4669","WALKING_UPSTAIRS",19,"tBodyGyroJerk","mean","Y",-0.0346288461475
"4670","WALKING_UPSTAIRS",20,"tBodyGyroJerk","mean","Y",-0.0189816250372549
"4671","WALKING_UPSTAIRS",21,"tBodyGyroJerk","mean","Y",-0.0132022768074468
"4672","WALKING_UPSTAIRS",22,"tBodyGyroJerk","mean","Y",-0.0381312609738095
"4673","WALKING_UPSTAIRS",23,"tBodyGyroJerk","mean","Y",-0.0523943787039216
"4674","WALKING_UPSTAIRS",24,"tBodyGyroJerk","mean","Y",-0.0317350582050847
"4675","WALKING_UPSTAIRS",25,"tBodyGyroJerk","mean","Y",-0.0281452998369231
"4676","WALKING_UPSTAIRS",26,"tBodyGyroJerk","mean","Y",-0.0386244096705455
"4677","WALKING_UPSTAIRS",27,"tBodyGyroJerk","mean","Y",-0.0509235220237255
"4678","WALKING_UPSTAIRS",28,"tBodyGyroJerk","mean","Y",-0.0492552129156863
"4679","WALKING_UPSTAIRS",29,"tBodyGyroJerk","mean","Y",-0.0511035119816327
"4680","WALKING_UPSTAIRS",30,"tBodyGyroJerk","mean","Y",-0.0141113353615385
"4681","LAYING",1,"tBodyGyroJerk","mean","Z",-0.0740501211
"4682","LAYING",2,"tBodyGyroJerk","mean","Z",-0.0701783020833333
"4683","LAYING",3,"tBodyGyroJerk","mean","Z",-0.06873387
"4684","LAYING",4,"tBodyGyroJerk","mean","Z",-0.0712156288333333
"4685","LAYING",5,"tBodyGyroJerk","mean","Z",-0.07083096875
"4686","LAYING",6,"tBodyGyroJerk","mean","Z",-0.0717774743859649
"4687","LAYING",7,"tBodyGyroJerk","mean","Z",-0.0671901794615385
"4688","LAYING",8,"tBodyGyroJerk","mean","Z",-0.0694123150925926
"4689","LAYING",9,"tBodyGyroJerk","mean","Z",-0.0569490475
"4690","LAYING",10,"tBodyGyroJerk","mean","Z",-0.0590744912758621
"4691","LAYING",11,"tBodyGyroJerk","mean","Z",-0.0666957489649123
"4692","LAYING",12,"tBodyGyroJerk","mean","Z",-0.0678909002816667
"4693","LAYING",13,"tBodyGyroJerk","mean","Z",-0.0648770419677419
"4694","LAYING",14,"tBodyGyroJerk","mean","Z",-0.0566171868039216
"4695","LAYING",15,"tBodyGyroJerk","mean","Z",-0.0624334556236111
"4696","LAYING",16,"tBodyGyroJerk","mean","Z",-0.0576790435142857
"4697","LAYING",17,"tBodyGyroJerk","mean","Z",-0.0604927046338028
"4698","LAYING",18,"tBodyGyroJerk","mean","Z",-0.0593135986615385
"4699","LAYING",19,"tBodyGyroJerk","mean","Z",-0.0599161477951807
"4700","LAYING",20,"tBodyGyroJerk","mean","Z",-0.0610028293088235
"4701","LAYING",21,"tBodyGyroJerk","mean","Z",-0.0601398663555556
"4702","LAYING",22,"tBodyGyroJerk","mean","Z",-0.0702723568194445
"4703","LAYING",23,"tBodyGyroJerk","mean","Z",-0.0621991626111111
"4704","LAYING",24,"tBodyGyroJerk","mean","Z",-0.0624116966805556
"4705","LAYING",25,"tBodyGyroJerk","mean","Z",-0.0596922147205479
"4706","LAYING",26,"tBodyGyroJerk","mean","Z",-0.0711533355789474
"4707","LAYING",27,"tBodyGyroJerk","mean","Z",-0.0642797849864865
"4708","LAYING",28,"tBodyGyroJerk","mean","Z",-0.05345019146375
"4709","LAYING",29,"tBodyGyroJerk","mean","Z",-0.0674469666086956
"4710","LAYING",30,"tBodyGyroJerk","mean","Z",-0.0595736770285714
"4711","SITTING",1,"tBodyGyroJerk","mean","Z",-0.046702627
"4712","SITTING",2,"tBodyGyroJerk","mean","Z",-0.04358509665
"4713","SITTING",3,"tBodyGyroJerk","mean","Z",-0.0590079966686538
"4714","SITTING",4,"tBodyGyroJerk","mean","Z",-0.0489964351672
"4715","SITTING",5,"tBodyGyroJerk","mean","Z",-0.0487714733568182
"4716","SITTING",6,"tBodyGyroJerk","mean","Z",-0.0465504310978182
"4717","SITTING",7,"tBodyGyroJerk","mean","Z",-0.0454566269166667
"4718","SITTING",8,"tBodyGyroJerk","mean","Z",-0.0445732240217391
"4719","SITTING",9,"tBodyGyroJerk","mean","Z",-0.052841489994
"4720","SITTING",10,"tBodyGyroJerk","mean","Z",-0.048941191502963
"4721","SITTING",11,"tBodyGyroJerk","mean","Z",-0.0505395462396226
"4722","SITTING",12,"tBodyGyroJerk","mean","Z",-0.0515634091411765
"4723","SITTING",13,"tBodyGyroJerk","mean","Z",-0.0466121595938776
"4724","SITTING",14,"tBodyGyroJerk","mean","Z",-0.0520121608148148
"4725","SITTING",15,"tBodyGyroJerk","mean","Z",-0.0524148341983051
"4726","SITTING",16,"tBodyGyroJerk","mean","Z",-0.0588371273536232
"4727","SITTING",17,"tBodyGyroJerk","mean","Z",-0.051090324421875
"4728","SITTING",18,"tBodyGyroJerk","mean","Z",-0.0523030404789474
"4729","SITTING",19,"tBodyGyroJerk","mean","Z",-0.0590801684246575
"4730","SITTING",20,"tBodyGyroJerk","mean","Z",-0.0465835149090909
"4731","SITTING",21,"tBodyGyroJerk","mean","Z",-0.0526409877294118
"4732","SITTING",22,"tBodyGyroJerk","mean","Z",-0.0517193986693548
"4733","SITTING",23,"tBodyGyroJerk","mean","Z",-0.0485561086867647
"4734","SITTING",24,"tBodyGyroJerk","mean","Z",-0.051596655125
"4735","SITTING",25,"tBodyGyroJerk","mean","Z",-0.0495595643230769
"4736","SITTING",26,"tBodyGyroJerk","mean","Z",-0.0487627204433077
"4737","SITTING",27,"tBodyGyroJerk","mean","Z",-0.0503883556285714
"4738","SITTING",28,"tBodyGyroJerk","mean","Z",-0.0579015362166667
"4739","SITTING",29,"tBodyGyroJerk","mean","Z",-0.047000897695
"4740","SITTING",30,"tBodyGyroJerk","mean","Z",-0.0488204595806452
"4741","STANDING",1,"tBodyGyroJerk","mean","Z",-0.0489505466716981
"4742","STANDING",2,"tBodyGyroJerk","mean","Z",-0.0546539479425926
"4743","STANDING",3,"tBodyGyroJerk","mean","Z",-0.0416832156688525
"4744","STANDING",4,"tBodyGyroJerk","mean","Z",-0.0490753497867857
"4745","STANDING",5,"tBodyGyroJerk","mean","Z",-0.0422221341625
"4746","STANDING",6,"tBodyGyroJerk","mean","Z",-0.0506432189438596
"4747","STANDING",7,"tBodyGyroJerk","mean","Z",-0.0545390015471698
"4748","STANDING",8,"tBodyGyroJerk","mean","Z",-0.0478483225666667
"4749","STANDING",9,"tBodyGyroJerk","mean","Z",-0.0575743131488889
"4750","STANDING",10,"tBodyGyroJerk","mean","Z",-0.0584162547045455
"4751","STANDING",11,"tBodyGyroJerk","mean","Z",-0.0524732752340426
"4752","STANDING",12,"tBodyGyroJerk","mean","Z",-0.0482863736885246
"4753","STANDING",13,"tBodyGyroJerk","mean","Z",-0.053926078122807
"4754","STANDING",14,"tBodyGyroJerk","mean","Z",-0.0509036177765
"4755","STANDING",15,"tBodyGyroJerk","mean","Z",-0.052278397190566
"4756","STANDING",16,"tBodyGyroJerk","mean","Z",-0.0544335294410256
"4757","STANDING",17,"tBodyGyroJerk","mean","Z",-0.0546331330897436
"4758","STANDING",18,"tBodyGyroJerk","mean","Z",-0.0532384453013699
"4759","STANDING",19,"tBodyGyroJerk","mean","Z",-0.0523769867072603
"4760","STANDING",20,"tBodyGyroJerk","mean","Z",-0.051815224739726
"4761","STANDING",21,"tBodyGyroJerk","mean","Z",-0.0538211740234831
"4762","STANDING",22,"tBodyGyroJerk","mean","Z",-0.0513179245555556
"4763","STANDING",23,"tBodyGyroJerk","mean","Z",-0.0548226277867647
"4764","STANDING",24,"tBodyGyroJerk","mean","Z",-0.0517180379565217
"4765","STANDING",25,"tBodyGyroJerk","mean","Z",-0.0556979055540541
"4766","STANDING",26,"tBodyGyroJerk","mean","Z",-0.0532541948283784
"4767","STANDING",27,"tBodyGyroJerk","mean","Z",-0.051403918985
"4768","STANDING",28,"tBodyGyroJerk","mean","Z",-0.0525896252375949
"4769","STANDING",29,"tBodyGyroJerk","mean","Z",-0.0544926306307692
"4770","STANDING",30,"tBodyGyroJerk","mean","Z",-0.0520307176474576
"4771","WALKING",1,"tBodyGyroJerk","mean","Z",-0.0461309295021053
"4772","WALKING",2,"tBodyGyroJerk","mean","Z",-0.0514939156830508
"4773","WALKING",3,"tBodyGyroJerk","mean","Z",-0.0503616100815517
"4774","WALKING",4,"tBodyGyroJerk","mean","Z",-0.0551166852766667
"4775","WALKING",5,"tBodyGyroJerk","mean","Z",-0.0482679596035714
"4776","WALKING",6,"tBodyGyroJerk","mean","Z",-0.0539597284210526
"4777","WALKING",7,"tBodyGyroJerk","mean","Z",-0.0495713093294737
"4778","WALKING",8,"tBodyGyroJerk","mean","Z",-0.0522683965333333
"4779","WALKING",9,"tBodyGyroJerk","mean","Z",-0.0633406620592308
"4780","WALKING",10,"tBodyGyroJerk","mean","Z",-0.0611262928849057
"4781","WALKING",11,"tBodyGyroJerk","mean","Z",-0.0342677451
"4782","WALKING",12,"tBodyGyroJerk","mean","Z",-0.0467338151926
"4783","WALKING",13,"tBodyGyroJerk","mean","Z",-0.0636693233473684
"4784","WALKING",14,"tBodyGyroJerk","mean","Z",-0.0388825919508475
"4785","WALKING",15,"tBodyGyroJerk","mean","Z",-0.0510976492333333
"4786","WALKING",16,"tBodyGyroJerk","mean","Z",-0.0532986670705882
"4787","WALKING",17,"tBodyGyroJerk","mean","Z",-0.0513807166754098
"4788","WALKING",18,"tBodyGyroJerk","mean","Z",-0.0502631568175
"4789","WALKING",19,"tBodyGyroJerk","mean","Z",-0.0603091962115385
"4790","WALKING",20,"tBodyGyroJerk","mean","Z",-0.0549273707529412
"4791","WALKING",21,"tBodyGyroJerk","mean","Z",-0.0621192104076923
"4792","WALKING",22,"tBodyGyroJerk","mean","Z",-0.0569812455608696
"4793","WALKING",23,"tBodyGyroJerk","mean","Z",-0.0903002524369492
"4794","WALKING",24,"tBodyGyroJerk","mean","Z",-0.0739835516362069
"4795","WALKING",25,"tBodyGyroJerk","mean","Z",-0.0512696224225676
"4796","WALKING",26,"tBodyGyroJerk","mean","Z",-0.0492240545355932
"4797","WALKING",27,"tBodyGyroJerk","mean","Z",-0.0650247552701754
"4798","WALKING",28,"tBodyGyroJerk","mean","Z",-0.0593552479814815
"4799","WALKING",29,"tBodyGyroJerk","mean","Z",-0.0392368986679245
"4800","WALKING",30,"tBodyGyroJerk","mean","Z",-0.0446007229941538
"4801","WALKING_DOWNSTAIRS",1,"tBodyGyroJerk","mean","Z",-0.0270461061061224
"4802","WALKING_DOWNSTAIRS",2,"tBodyGyroJerk","mean","Z",-0.0710229816893617
"4803","WALKING_DOWNSTAIRS",3,"tBodyGyroJerk","mean","Z",-0.0416193131122449
"4804","WALKING_DOWNSTAIRS",4,"tBodyGyroJerk","mean","Z",-0.0492836435688889
"4805","WALKING_DOWNSTAIRS",5,"tBodyGyroJerk","mean","Z",-0.0399656935617021
"4806","WALKING_DOWNSTAIRS",6,"tBodyGyroJerk","mean","Z",-0.0372228650416667
"4807","WALKING_DOWNSTAIRS",7,"tBodyGyroJerk","mean","Z",-0.0789469342553192
"4808","WALKING_DOWNSTAIRS",8,"tBodyGyroJerk","mean","Z",-0.0867903297078947
"4809","WALKING_DOWNSTAIRS",9,"tBodyGyroJerk","mean","Z",-0.0678080598785714
"4810","WALKING_DOWNSTAIRS",10,"tBodyGyroJerk","mean","Z",-0.0720413112078947
"4811","WALKING_DOWNSTAIRS",11,"tBodyGyroJerk","mean","Z",-0.0373048405934783
"4812","WALKING_DOWNSTAIRS",12,"tBodyGyroJerk","mean","Z",-0.0653239980021739
"4813","WALKING_DOWNSTAIRS",13,"tBodyGyroJerk","mean","Z",-0.0512020476
"4814","WALKING_DOWNSTAIRS",14,"tBodyGyroJerk","mean","Z",-0.0615978795422222
"4815","WALKING_DOWNSTAIRS",15,"tBodyGyroJerk","mean","Z",-0.0339213064857143
"4816","WALKING_DOWNSTAIRS",16,"tBodyGyroJerk","mean","Z",-0.0612136932929787
"4817","WALKING_DOWNSTAIRS",17,"tBodyGyroJerk","mean","Z",-0.0582518846641304
"4818","WALKING_DOWNSTAIRS",18,"tBodyGyroJerk","mean","Z",-0.0570591813909091
"4819","WALKING_DOWNSTAIRS",19,"tBodyGyroJerk","mean","Z",-0.0545565563487179
"4820","WALKING_DOWNSTAIRS",20,"tBodyGyroJerk","mean","Z",-0.061531283
"4821","WALKING_DOWNSTAIRS",21,"tBodyGyroJerk","mean","Z",-0.0788436473888889
"4822","WALKING_DOWNSTAIRS",22,"tBodyGyroJerk","mean","Z",-0.0481460161016667
"4823","WALKING_DOWNSTAIRS",23,"tBodyGyroJerk","mean","Z",-0.0293255016148148
"4824","WALKING_DOWNSTAIRS",24,"tBodyGyroJerk","mean","Z",-0.0412055411490909
"4825","WALKING_DOWNSTAIRS",25,"tBodyGyroJerk","mean","Z",-0.0642078122381035
"4826","WALKING_DOWNSTAIRS",26,"tBodyGyroJerk","mean","Z",-0.05105874094
"4827","WALKING_DOWNSTAIRS",27,"tBodyGyroJerk","mean","Z",-0.0621043700545455
"4828","WALKING_DOWNSTAIRS",28,"tBodyGyroJerk","mean","Z",-0.077617393146087
"4829","WALKING_DOWNSTAIRS",29,"tBodyGyroJerk","mean","Z",-0.0359648430270833
"4830","WALKING_DOWNSTAIRS",30,"tBodyGyroJerk","mean","Z",-0.0543595229322581
"4831","WALKING_UPSTAIRS",1,"tBodyGyroJerk","mean","Z",-0.0407125527654717
"4832","WALKING_UPSTAIRS",2,"tBodyGyroJerk","mean","Z",-0.0445157481625
"4833","WALKING_UPSTAIRS",3,"tBodyGyroJerk","mean","Z",-0.0498180874305085
"4834","WALKING_UPSTAIRS",4,"tBodyGyroJerk","mean","Z",-0.0722496260807692
"4835","WALKING_UPSTAIRS",5,"tBodyGyroJerk","mean","Z",-0.0534895401
"4836","WALKING_UPSTAIRS",6,"tBodyGyroJerk","mean","Z",-0.0576800048435294
"4837","WALKING_UPSTAIRS",7,"tBodyGyroJerk","mean","Z",-0.072451747827451
"4838","WALKING_UPSTAIRS",8,"tBodyGyroJerk","mean","Z",-0.0534090382439024
"4839","WALKING_UPSTAIRS",9,"tBodyGyroJerk","mean","Z",-0.0236327911183673
"4840","WALKING_UPSTAIRS",10,"tBodyGyroJerk","mean","Z",-0.036502173787234
"4841","WALKING_UPSTAIRS",11,"tBodyGyroJerk","mean","Z",-0.046076149625
"4842","WALKING_UPSTAIRS",12,"tBodyGyroJerk","mean","Z",-0.0653167291865385
"4843","WALKING_UPSTAIRS",13,"tBodyGyroJerk","mean","Z",-0.0661653916327273
"4844","WALKING_UPSTAIRS",14,"tBodyGyroJerk","mean","Z",-0.0137237620296296
"4845","WALKING_UPSTAIRS",15,"tBodyGyroJerk","mean","Z",-0.0767242496041667
"4846","WALKING_UPSTAIRS",16,"tBodyGyroJerk","mean","Z",-0.035416300054902
"4847","WALKING_UPSTAIRS",17,"tBodyGyroJerk","mean","Z",-0.0223482086545833
"4848","WALKING_UPSTAIRS",18,"tBodyGyroJerk","mean","Z",-0.0692536211396552
"4849","WALKING_UPSTAIRS",19,"tBodyGyroJerk","mean","Z",-0.0533545875525
"4850","WALKING_UPSTAIRS",20,"tBodyGyroJerk","mean","Z",-0.0518985451176471
"4851","WALKING_UPSTAIRS",21,"tBodyGyroJerk","mean","Z",-0.00694066389361702
"4852","WALKING_UPSTAIRS",22,"tBodyGyroJerk","mean","Z",-0.067457054547619
"4853","WALKING_UPSTAIRS",23,"tBodyGyroJerk","mean","Z",-0.0924998531372549
"4854","WALKING_UPSTAIRS",24,"tBodyGyroJerk","mean","Z",-0.0498427228983051
"4855","WALKING_UPSTAIRS",25,"tBodyGyroJerk","mean","Z",-0.0540452217153846
"4856","WALKING_UPSTAIRS",26,"tBodyGyroJerk","mean","Z",-0.0595558392545455
"4857","WALKING_UPSTAIRS",27,"tBodyGyroJerk","mean","Z",-0.0629013722509804
"4858","WALKING_UPSTAIRS",28,"tBodyGyroJerk","mean","Z",-0.0752610437019608
"4859","WALKING_UPSTAIRS",29,"tBodyGyroJerk","mean","Z",-0.0680938780306122
"4860","WALKING_UPSTAIRS",30,"tBodyGyroJerk","mean","Z",-0.0364157841384615
"4861","LAYING",1,"tBodyGyroJerk","std","X",-0.9186085208
"4862","LAYING",2,"tBodyGyroJerk","std","X",-0.993235849166667
"4863","LAYING",3,"tBodyGyroJerk","std","X",-0.980328645
"4864","LAYING",4,"tBodyGyroJerk","std","X",-0.975103204259259
"4865","LAYING",5,"tBodyGyroJerk","std","X",-0.983422257692308
"4866","LAYING",6,"tBodyGyroJerk","std","X",-0.939611608245614
"4867","LAYING",7,"tBodyGyroJerk","std","X",-0.9738372325
"4868","LAYING",8,"tBodyGyroJerk","std","X",-0.969924077407407
"4869","LAYING",9,"tBodyGyroJerk","std","X",-0.945329035
"4870","LAYING",10,"tBodyGyroJerk","std","X",-0.965900578103448
"4871","LAYING",11,"tBodyGyroJerk","std","X",-0.981724838421053
"4872","LAYING",12,"tBodyGyroJerk","std","X",-0.9671982025
"4873","LAYING",13,"tBodyGyroJerk","std","X",-0.981404742903226
"4874","LAYING",14,"tBodyGyroJerk","std","X",-0.970274962745098
"4875","LAYING",15,"tBodyGyroJerk","std","X",-0.97392395125
"4876","LAYING",16,"tBodyGyroJerk","std","X",-0.985835459428571
"4877","LAYING",17,"tBodyGyroJerk","std","X",-0.980792372112676
"4878","LAYING",18,"tBodyGyroJerk","std","X",-0.996104441384615
"4879","LAYING",19,"tBodyGyroJerk","std","X",-0.976105663493976
"4880","LAYING",20,"tBodyGyroJerk","std","X",-0.989283577352941
"4881","LAYING",21,"tBodyGyroJerk","std","X",-0.984643717333333
"4882","LAYING",22,"tBodyGyroJerk","std","X",-0.972092602916667
"4883","LAYING",23,"tBodyGyroJerk","std","X",-0.985027850416667
"4884","LAYING",24,"tBodyGyroJerk","std","X",-0.979865720555556
"4885","LAYING",25,"tBodyGyroJerk","std","X",-0.957381145068493
"4886","LAYING",26,"tBodyGyroJerk","std","X",-0.992665154868421
"4887","LAYING",27,"tBodyGyroJerk","std","X",-0.993503720810811
"4888","LAYING",28,"tBodyGyroJerk","std","X",-0.9608029485
"4889","LAYING",29,"tBodyGyroJerk","std","X",-0.99654254057971
"4890","LAYING",30,"tBodyGyroJerk","std","X",-0.983775833714286
"4891","SITTING",1,"tBodyGyroJerk","std","X",-0.99173159212766
"4892","SITTING",2,"tBodyGyroJerk","std","X",-0.989709023043478
"4893","SITTING",3,"tBodyGyroJerk","std","X",-0.972546905961538
"4894","SITTING",4,"tBodyGyroJerk","std","X",-0.9698997312
"4895","SITTING",5,"tBodyGyroJerk","std","X",-0.966037012045455
"4896","SITTING",6,"tBodyGyroJerk","std","X",-0.943714804727273
"4897","SITTING",7,"tBodyGyroJerk","std","X",-0.974369045625
"4898","SITTING",8,"tBodyGyroJerk","std","X",-0.993264647391304
"4899","SITTING",9,"tBodyGyroJerk","std","X",-0.9645323452
"4900","SITTING",10,"tBodyGyroJerk","std","X",-0.992326657222222
"4901","SITTING",11,"tBodyGyroJerk","std","X",-0.990501518301887
"4902","SITTING",12,"tBodyGyroJerk","std","X",-0.977329927254902
"4903","SITTING",13,"tBodyGyroJerk","std","X",-0.991371016938775
"4904","SITTING",14,"tBodyGyroJerk","std","X",-0.990284240185185
"4905","SITTING",15,"tBodyGyroJerk","std","X",-0.992889042711864
"4906","SITTING",16,"tBodyGyroJerk","std","X",-0.98958327942029
"4907","SITTING",17,"tBodyGyroJerk","std","X",-0.9952559371875
"4908","SITTING",18,"tBodyGyroJerk","std","X",-0.994170190701754
"4909","SITTING",19,"tBodyGyroJerk","std","X",-0.988464752739726
"4910","SITTING",20,"tBodyGyroJerk","std","X",-0.977414910909091
"4911","SITTING",21,"tBodyGyroJerk","std","X",-0.989472968470588
"4912","SITTING",22,"tBodyGyroJerk","std","X",-0.985671250322581
"4913","SITTING",23,"tBodyGyroJerk","std","X",-0.987084633970588
"4914","SITTING",24,"tBodyGyroJerk","std","X",-0.991442007794118
"4915","SITTING",25,"tBodyGyroJerk","std","X",-0.992304653846154
"4916","SITTING",26,"tBodyGyroJerk","std","X",-0.995882512051282
"4917","SITTING",27,"tBodyGyroJerk","std","X",-0.993640318285714
"4918","SITTING",28,"tBodyGyroJerk","std","X",-0.982155662638889
"4919","SITTING",29,"tBodyGyroJerk","std","X",-0.9933220295
"4920","SITTING",30,"tBodyGyroJerk","std","X",-0.993868545483871
"4921","STANDING",1,"tBodyGyroJerk","std","X",-0.992945106981132
"4922","STANDING",2,"tBodyGyroJerk","std","X",-0.979324000740741
"4923","STANDING",3,"tBodyGyroJerk","std","X",-0.940937642459016
"4924","STANDING",4,"tBodyGyroJerk","std","X",-0.949633878571429
"4925","STANDING",5,"tBodyGyroJerk","std","X",-0.941930044107143
"4926","STANDING",6,"tBodyGyroJerk","std","X",-0.946423593157895
"4927","STANDING",7,"tBodyGyroJerk","std","X",-0.96598339754717
"4928","STANDING",8,"tBodyGyroJerk","std","X",-0.981573085740741
"4929","STANDING",9,"tBodyGyroJerk","std","X",-0.949105691555556
"4930","STANDING",10,"tBodyGyroJerk","std","X",-0.950367548409091
"4931","STANDING",11,"tBodyGyroJerk","std","X",-0.986690403617021
"4932","STANDING",12,"tBodyGyroJerk","std","X",-0.955415641803279
"4933","STANDING",13,"tBodyGyroJerk","std","X",-0.978465124561404
"4934","STANDING",14,"tBodyGyroJerk","std","X",-0.969948875166667
"4935","STANDING",15,"tBodyGyroJerk","std","X",-0.971514312075472
"4936","STANDING",16,"tBodyGyroJerk","std","X",-0.987102322692308
"4937","STANDING",17,"tBodyGyroJerk","std","X",-0.989257196282051
"4938","STANDING",18,"tBodyGyroJerk","std","X",-0.981970965890411
"4939","STANDING",19,"tBodyGyroJerk","std","X",-0.97512668739726
"4940","STANDING",20,"tBodyGyroJerk","std","X",-0.921644239863014
"4941","STANDING",21,"tBodyGyroJerk","std","X",-0.971866494606742
"4942","STANDING",22,"tBodyGyroJerk","std","X",-0.949716028730159
"4943","STANDING",23,"tBodyGyroJerk","std","X",-0.972770702058824
"4944","STANDING",24,"tBodyGyroJerk","std","X",-0.975856809130435
"4945","STANDING",25,"tBodyGyroJerk","std","X",-0.977909693918919
"4946","STANDING",26,"tBodyGyroJerk","std","X",-0.978472409324324
"4947","STANDING",27,"tBodyGyroJerk","std","X",-0.9826424495
"4948","STANDING",28,"tBodyGyroJerk","std","X",-0.928343397721519
"4949","STANDING",29,"tBodyGyroJerk","std","X",-0.983293061692308
"4950","STANDING",30,"tBodyGyroJerk","std","X",-0.960119074237288
"4951","WALKING",1,"tBodyGyroJerk","std","X",-0.207421854757895
"4952","WALKING",2,"tBodyGyroJerk","std","X",-0.389549831525424
"4953","WALKING",3,"tBodyGyroJerk","std","X",-0.385922986034483
"4954","WALKING",4,"tBodyGyroJerk","std","X",-0.492341066833333
"4955","WALKING",5,"tBodyGyroJerk","std","X",-0.357681403285714
"4956","WALKING",6,"tBodyGyroJerk","std","X",-0.18260093354386
"4957","WALKING",7,"tBodyGyroJerk","std","X",-0.21166729682807
"4958","WALKING",8,"tBodyGyroJerk","std","X",-0.2460827504375
"4959","WALKING",9,"tBodyGyroJerk","std","X",-0.526985309038462
"4960","WALKING",10,"tBodyGyroJerk","std","X",-0.366063723207547
"4961","WALKING",11,"tBodyGyroJerk","std","X",-0.541616397118644
"4962","WALKING",12,"tBodyGyroJerk","std","X",-0.3908072382
"4963","WALKING",13,"tBodyGyroJerk","std","X",-0.216812065298246
"4964","WALKING",14,"tBodyGyroJerk","std","X",-0.571759911525424
"4965","WALKING",15,"tBodyGyroJerk","std","X",-0.283767987222222
"4966","WALKING",16,"tBodyGyroJerk","std","X",-0.675889722745098
"4967","WALKING",17,"tBodyGyroJerk","std","X",-0.431296148196721
"4968","WALKING",18,"tBodyGyroJerk","std","X",-0.578133968392857
"4969","WALKING",19,"tBodyGyroJerk","std","X",0.0801186523134615
"4970","WALKING",20,"tBodyGyroJerk","std","X",-0.253227445431373
"4971","WALKING",21,"tBodyGyroJerk","std","X",-0.238908311384615
"4972","WALKING",22,"tBodyGyroJerk","std","X",-0.226656401521739
"4973","WALKING",23,"tBodyGyroJerk","std","X",-0.363969434576271
"4974","WALKING",24,"tBodyGyroJerk","std","X",-0.490773455517241
"4975","WALKING",25,"tBodyGyroJerk","std","X",-0.507957094054054
"4976","WALKING",26,"tBodyGyroJerk","std","X",-0.417438636101695
"4977","WALKING",27,"tBodyGyroJerk","std","X",-0.523256879298246
"4978","WALKING",28,"tBodyGyroJerk","std","X",-0.399417082777778
"4979","WALKING",29,"tBodyGyroJerk","std","X",-0.395909621509434
"4980","WALKING",30,"tBodyGyroJerk","std","X",-0.460345386153846
"4981","WALKING_DOWNSTAIRS",1,"tBodyGyroJerk","std","X",-0.487027342244898
"4982","WALKING_DOWNSTAIRS",2,"tBodyGyroJerk","std","X",-0.243940592553192
"4983","WALKING_DOWNSTAIRS",3,"tBodyGyroJerk","std","X",-0.285683162346939
"4984","WALKING_DOWNSTAIRS",4,"tBodyGyroJerk","std","X",-0.395995494444444
"4985","WALKING_DOWNSTAIRS",5,"tBodyGyroJerk","std","X",-0.411302217446809
